participantId,trialIndex,experimentType,player1Trajectory,player2Trajectory,player1Actions,player2Actions,player1RT,trialStartTime,player1GoalReachedStep,player2GoalReachedStep,player1CurrentGoal,player2CurrentGoal,player1FirstDetectedGoal,player2FirstDetectedGoal,player1FinalReachedGoal,player2FinalReachedGoal,firstDetectedSharedGoal,newGoalPresentedTime,newGoalPosition,newGoalConditionType,newGoalPresented,isNewGoalCloserToPlayer2,collaborationSucceeded,rlAgentType,initPlayerGrid,target1,mapType,trialEndTime,trialDuration,completed,stepCount,target2,distanceCondition,humanDistanceToFirstGoal,humanDistanceToNewGoal,initAIGrid,newGoalDistanceSum,newGoalDistanceToPlayer1,newGoalDistanceToPlayer2,humanDistanceToOldGoal,aiDistanceToOldGoal,file_id
62faba5f904642df812944fa,0,1P1G,"[[13,7],[13,6],[13,5],[13,4],[13,3],[13,2],[12,2],[11,2],[10,2],[9,2],[8,2]]",[],"[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]",[],"[762,995,1364,1579,1977,2631,2807,2926,3054,3195,3564]",1756319959099,-1,-1,[],[],,,0.0,,,,,,False,,,joint,"[13,7]","[7,2]",1P1G,1756319962664,3565,True,11,,,,,,,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,1,1P1G,"[[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[6,5],[5,5],[4,5],[3,5],[2,5],[1,5]]",[],"[[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]",[],"[1771,1938,2056,2187,2329,3138,3481,3593,3738,3875,4007,4162]",1756319966251,-1,-1,[],[],,,0.0,,,,,,False,,,joint,"[7,0]","[0,5]",1P1G,1756319970414,4163,True,12,,,,,,,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,2,1P1G,"[[3,7],[3,6],[3,5],[3,4],[3,3],[3,2],[3,1],[4,1],[5,1],[6,1],[7,1]]",[],"[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0]]",[],"[2566,2743,2913,3095,3359,3552,4415,4568,4693,4820,5227]",1756319973948,-1,-1,[],[],,,0.0,,,,,,False,,,joint,"[3,7]","[8,1]",1P1G,1756319979175,5227,True,11,,,,,,,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,0,1P2G,"[[7,10],[7,9],[7,8],[7,7],[7,6],[7,5],[8,5],[9,5],[10,5],[11,5],[12,5],[13,5]]",[],"[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]",[],"[1752,1916,2073,2191,2627,3292,3420,3662,3789,3921,4059,4202]",1756320006581,-1,-1,"[null,null,null,null,null,1,1,1,1,1,1,1]",[],1.0,,1.0,,,,,,True,,,joint,"[7,10]","[0,5]",1P2G,1756320010783,4202,True,12,"[14,5]",no_new_goal,,,,,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,1,1P2G,"[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[8,8],[9,8],[10,8],[11,8],[12,8]]",[],"[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]",[],"[1424,1642,1858,2031,2177,2360,3277,3403,3542,3694,3830,3993]",1756320014307,-1,-1,"[null,null,null,null,null,null,1,1,1,1,1,1]",[],1.0,,1.0,,,,,,True,,,joint,"[7,14]","[1,8]",1P2G,1756320018300,3993,True,12,"[13,8]",no_new_goal,,,,,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,2,1P2G,"[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]",[],"[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]",[],"[1369,1536,1691,1859,2095,2324,2587,3206,3466,3591,3727,3866,4006,4149]",1756320021828,-1,-1,"[null,null,null,null,null,null,null,0,0,0,0,0,0,0]",[],0.0,,0.0,,,8.0,"[2,5]",equal_to_player1,True,,,joint,"[7,14]","[0,7]",1P2G,1756320025977,4149,True,14,"[14,7]",equal_to_player1,6.0,6.0,,,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,3,1P2G,"[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[8,7],[9,7],[10,7],[11,7],[12,7],[13,7]]",[],"[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]",[],"[821,1020,1219,1400,1564,1738,1909,2659,2791,2911,3050,3193,3336,3467]",1756320029518,-1,-1,"[null,null,null,null,null,null,null,1,1,1,1,1,1,1]",[],1.0,,1.0,,,8.0,"[14,13]",farther_to_player1,True,,,joint,"[7,14]","[0,7]",1P2G,1756320032986,3468,True,14,"[14,7]",farther_to_player1,8.0,12.0,,,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,4,1P2G,"[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[7,6],[7,5],[7,4],[7,3]]",[],"[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]",[],"[1221,1368,1491,1624,1756,1896,2028,2295,2480,2675,2829,3002]",1756320036514,-1,-1,"[null,null,null,null,null,null,null,0,0,0,0,0]",[],0.0,,0.0,,,8.0,"[4,9]",farther_to_player1,True,,,joint,"[14,7]","[7,2]",1P2G,1756320039516,3002,True,12,"[7,12]",farther_to_player1,4.0,6.0,,,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,5,1P2G,"[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[7,6],[7,5],[7,4],[7,3],[7,2],[7,1]]",[],"[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]",[],"[1184,1336,1605,1757,1900,2023,2164,2456,2864,3048,3218,3400,3581,3749]",1756320043049,-1,-1,"[null,null,null,null,null,null,null,0,0,0,0,0,0,0]",[],0.0,,0.0,,,,,,True,,,joint,"[0,7]","[7,0]",1P2G,1756320046800,3751,True,14,"[7,14]",no_new_goal,,,,,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,6,1P2G,"[[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7],[8,6],[8,5],[8,4],[8,3],[8,2],[8,1]]",[],"[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]",[],"[1080,1232,1375,1494,1643,1784,2063,2286,2448,2620,2823,2993,3165]",1756320050323,-1,-1,"[null,null,null,null,null,null,0,0,0,0,0,0,0]",[],0.0,,0.0,,,7.0,"[13,10]",farther_to_player1,True,,,joint,"[2,7]","[8,0]",1P2G,1756320053488,3165,True,13,"[8,14]",farther_to_player1,6.0,9.0,,,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,7,1P2G,"[[7,14],[8,14],[9,14],[9,13],[9,12],[9,11],[9,10],[9,9],[9,8],[10,8],[11,8],[12,8],[13,8]]",[],"[[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0]]",[],"[1279,2183,2496,2691,2856,3029,3216,3368,4130,4290,4415,4561,4683]",1756320057204,-1,-1,"[1,1,1,1,1,1,1,1,1,1,1,1,1]",[],1.0,,1.0,,,1.0,"[5,5]",closer_to_player1,True,,,joint,"[7,14]","[0,8]",1P2G,1756320061887,4683,True,13,"[14,8]",closer_to_player1,14.0,12.0,,,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,8,1P2G,"[[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[8,8],[9,8],[10,8],[11,8],[12,8]]",[],"[[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]",[],"[1608,1752,1904,2049,2583,3421,3692,3872,4149,4391,4575]",1756320065409,-1,-1,"[null,null,null,null,null,1,1,1,1,1,1]",[],1.0,,1.0,,,6.0,"[8,12]",closer_to_player1,True,,,joint,"[7,3]","[1,8]",1P2G,1756320069985,4576,True,11,"[13,8]",closer_to_player1,7.0,4.0,,,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,9,1P2G,"[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[8,8],[9,8],[10,8],[11,8]]",[],"[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0]]",[],"[1094,1333,1523,1697,1895,2063,2625,2939,3075,3199,3350]",1756320073505,-1,-1,"[null,null,null,null,null,null,1,1,1,1,1]",[],1.0,,1.0,,,7.0,"[8,14]",equal_to_player1,True,,,joint,"[7,14]","[2,8]",1P2G,1756320076855,3350,True,11,"[12,8]",equal_to_player1,6.0,6.0,,,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,10,1P2G,"[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[7,6],[7,5],[7,4],[7,3],[7,2],[7,1]]",[],"[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]",[],"[1237,1388,1514,1652,1787,1930,2067,2882,3089,3288,3463,3636,3808,3993]",1756320080383,-1,-1,"[null,null,null,null,null,null,null,0,2,2,0,0,0,0]",[],0.0,,0.0,,,8.0,"[5,4]",closer_to_player1,True,,,joint,"[14,7]","[7,0]",1P2G,1756320084378,3995,True,14,"[7,14]",closer_to_player1,6.0,4.0,,,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,11,1P2G,"[[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6],[1,6]]",[],"[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]",[],"[827,1032,1197,1377,1546,1712,2359,2524,2653,2789,2930,3076,3210]",1756320087905,-1,-1,"[null,null,null,null,null,null,0,0,0,0,0,0,0]",[],0.0,,0.0,,,7.0,"[11,7]",equal_to_player1,True,,,joint,"[7,12]","[0,6]",1P2G,1756320091115,3210,True,13,"[14,6]",equal_to_player1,6.0,6.0,,,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,0,2P2G,"[[7,0],[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[8,7],[9,7],[10,7],[11,7]]","[[7,13],[7,12],[7,11],[8,11],[9,11],[10,11],[10,10],[10,9],[10,8],[10,7],[11,7],[12,7]]","[[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0]]","[[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0]]","[1022,1336,1997,2123,2264,2404,2550,2680,3498,3660,3792,4058,4171]",1756320117742,13,12,"[null,null,null,null,null,null,null,null,1,1,1,1,1]",[],1.0,1.0,1.0,1.0,,,,,False,,1.0,joint,"[7,0]","[2,7]",2P2G,1756320121914,4172,True,13,"[12,7]",,,,"[7,14]",,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,1,2P2G,"[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[7,8],[7,9],[7,10],[7,11],[7,12]]","[[1,7],[1,8],[1,9],[1,10],[2,10],[3,10],[4,10],[4,11],[4,12],[4,13],[5,13],[6,13],[7,13]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[[1,0],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0]]","[1425,1685,1834,1971,2108,2240,2373,3421,3573,3705,3845,4000,4376]",1756320125551,13,12,"[null,null,null,null,null,null,null,1,1,1,1,1,1]",[],1.0,1.0,1.0,1.0,,,,,False,,1.0,joint,"[14,7]","[7,1]",2P2G,1756320129929,4378,True,13,"[7,13]",,,,"[0,7]",,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,2,2P2G,"[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[7,7],[8,7],[9,7],[10,7],[11,7],[12,7],[13,7]]","[[8,0],[9,0],[9,1],[9,2],[10,2],[11,2],[11,3],[12,3],[13,3],[14,3],[14,4],[14,5],[14,6],[14,7]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]","[[1,0],[1,0],[0,1],[0,1],[1,0],[1,0],[0,1],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1]]","[2405,2711,2876,3087,3453,3635,3791,3994,4870,5202,5332,5473,5608,5758,6019,6254]",1756320133459,16,13,"[null,null,null,null,null,null,null,null,null,1,1,1,1,1,1,1]",[],1.0,1.0,1.0,1.0,,,,,False,,1.0,joint,"[7,14]","[0,7]",2P2G,1756320139713,6254,True,16,"[14,7]",,,,"[7,0]",,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,3,2P2G,"[[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7]]","[[6,14],[5,14],[4,14],[4,13],[3,13],[2,13],[1,13],[1,12],[1,11],[1,10],[1,9],[1,8],[1,7]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[-1,0],[-1,0],[-1,0],[0,-1],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[2378,2678,2810,2952,3401,3552,3687,4567,4728,4860,4994,5127,5264]",1756320143233,13,12,"[null,null,null,null,null,null,null,0,0,0,0,0,0]",[],0.0,0.0,0.0,0.0,,,,,False,,1.0,joint,"[7,0]","[1,7]",2P2G,1756320148497,5264,True,13,"[13,7]",,,,"[7,14]",,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,4,2P2G,"[[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[8,7],[9,7],[10,7],[11,7]]","[[7,13],[8,13],[9,13],[10,13],[10,12],[10,11],[10,10],[10,9],[10,8],[10,7],[11,7],[12,7]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0]]","[[0,-1],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0]]","[1167,1328,1461,1607,1747,1897,2012,2668,2803,2945,3077,3209]",1756320152050,12,11,"[null,null,null,null,null,null,null,1,1,1,1,1]",[],1.0,1.0,1.0,1.0,,,,,False,,1.0,joint,"[7,0]","[2,7]",2P2G,1756320155259,3209,True,12,"[12,7]",,,,"[7,14]",,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,5,2P2G,"[[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[8,7],[9,7],[10,7],[11,7]]","[[7,13],[8,13],[8,12],[9,12],[10,12],[10,11],[11,11],[11,10],[11,9],[11,8],[11,7],[12,7]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0]]","[[0,-1],[1,0],[0,-1],[1,0],[1,0],[0,-1],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[1,0]]","[1347,1541,1668,1811,1965,2101,2645,2961,3102,3245,3418,3664]",1756320158783,12,11,"[null,null,null,null,null,null,null,1,1,1,1,1]",[],1.0,1.0,1.0,1.0,,,,,False,,1.0,joint,"[7,0]","[2,7]",2P2G,1756320162447,3664,True,12,"[12,7]",,,,"[7,14]",,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,6,2P2G,"[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[8,7],[9,7],[10,7],[11,7],[12,7],[13,7]]","[[7,1],[8,1],[8,2],[9,2],[10,2],[11,2],[12,2],[12,3],[12,4],[12,5],[13,5],[13,6],[14,6],[14,7]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]","[[0,1],[1,0],[0,1],[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[1,0],[0,1],[1,0],[0,1]]","[2084,2346,2533,2680,2869,3033,3197,3963,4099,4237,4365,4508,4626,4789]",1756320165973,14,13,"[null,null,null,null,null,null,null,1,1,1,1,1,1,1]",[],1.0,1.0,1.0,1.0,,,,,False,,1.0,joint,"[7,14]","[0,7]",2P2G,1756320170763,4790,True,14,"[14,7]",,,,"[7,0]",,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,7,2P2G,"[[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6],[1,6]]","[[6,1],[5,1],[5,2],[5,3],[4,3],[4,4],[3,4],[2,4],[2,5],[1,5],[1,6],[0,6]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[-1,0],[-1,0],[0,1],[0,1],[-1,0],[0,1],[-1,0],[-1,0],[0,1],[-1,0],[0,1],[-1,0]]","[1630,2034,2252,2446,2675,4119,4295,4429,4561,4693,4835,4981]",1756320174284,12,11,"[null,null,null,null,null,0,0,0,0,0,0,0]",[],0.0,0.0,0.0,0.0,,,,,False,,1.0,joint,"[7,11]","[0,6]",2P2G,1756320179265,4981,True,12,"[14,6]",,,,"[7,1]",,,,,,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,0,2P3G,"[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[6,7],[6,6],[6,5],[6,4],[6,3],[6,2]]","[[12,7],[11,7],[11,7],[11,6],[11,6],[11,5],[11,5],[11,4],[11,4],[11,3],[11,3],[11,2],[11,2],[11,1],[11,1],[10,1],[10,1],[10,0],[10,0],[10,0],[10,0],[10,1],[10,1],[9,1],[9,1],[8,1],[8,1],[7,1],[7,1]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[1866,2184,2551,2925,3067,3217,3356,4213,4424,4594,4908,5065,5191,5405]",1756320193238,-1,-1,"[null,null,null,null,null,null,null,null,0,2,2,2,2,0]","[null,0,0,0,0,0,0,0,0,0,2,2,2,2,2]",0.0,0.0,2.0,2.0,0.0,9.0,"[6,1]",equal_to_both,True,0.0,1.0,joint,"[0,7]","[6,0]",2P3G,1756320199035,5797,True,15,"[6,14]",equal_to_both,,,"[12,7]",10.0,5.0,5.0,6.0,4.0,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,1,2P3G,"[[7,0],[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[7,14],[7,13],[7,13],[7,12],[7,12],[6,12],[6,12],[6,11],[6,11],[6,10],[6,10],[6,9],[6,9],[5,9],[5,9],[4,9],[4,9],[4,8],[4,8],[3,8],[3,8],[2,8],[2,8],[1,8],[1,8],[0,8],[0,8],[0,7]]","[[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1]]","[927,1512,1675,1808,1957,2084,2351,2512,3447,3588,3874,4025,4183,4299,4425]",1756320202562,-1,-1,"[null,null,null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,0,0,0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,9.0,"[7,4]",closer_to_player1,True,0.0,1.0,joint,"[7,0]","[0,7]",2P3G,1756320206987,4425,True,15,"[14,7]",closer_to_player1,,,"[7,14]",12.0,4.0,8.0,6.0,6.0,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,2,2P3G,"[[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[7,6],[7,5],[7,4],[7,3],[7,2]]","[[13,7],[13,6],[13,6],[12,6],[12,6],[12,5],[12,5],[12,4],[12,4],[11,4],[11,4],[11,3],[11,3],[11,2],[11,2],[10,2],[10,2],[9,2],[9,2],[9,1]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[0,-1],[0,-1],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1]]","[1268,1547,1736,1872,2018,2151,3290,3420,3705,3829,3971,4109]",1756320210517,-1,-1,"[null,null,null,null,null,null,0,0,0,0,0,0]","[0,0,0,0,0,0,0,2,2,2]",0.0,0.0,0.0,2.0,0.0,7.0,"[9,1]",closer_to_player2,True,1.0,0.0,joint,"[1,7]","[7,1]",2P3G,1756320214627,4110,True,12,"[7,13]",closer_to_player2,,,"[13,7]",10.0,7.0,3.0,5.0,5.0,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,3,2P3G,"[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[8,7],[9,7],[10,7],[11,7],[12,7],[13,7]]","[[7,0],[8,0],[8,0],[9,0],[9,0],[9,1],[9,1],[9,2],[9,2],[10,2],[10,2],[11,2],[11,2],[12,2],[12,2],[12,3],[12,3],[12,2],[12,2],[12,1],[12,1],[13,1],[13,1],[14,1],[14,1],[14,2],[14,2],[14,3],[14,3],[14,4],[14,5],[14,6]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]","[[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[1274,1566,1760,1944,2127,2497,2832,3554,3693,3958,4094,4247,4382,4524]",1756320218156,-1,-1,"[null,null,null,null,null,null,null,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1]",1.0,1.0,1.0,1.0,1.0,8.0,"[8,1]",equal_to_both,True,0.0,1.0,joint,"[7,14]","[0,7]",2P3G,1756320223961,5805,True,18,"[14,7]",equal_to_both,,,"[7,0]",12.0,6.0,6.0,6.0,6.0,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
62faba5f904642df812944fa,4,2P3G,"[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[8,8],[8,9],[8,10],[8,11]]","[[2,7],[3,7],[3,7],[3,8],[3,8],[3,9],[3,9],[3,10],[3,10],[4,10],[4,10],[4,11],[4,11],[4,12],[4,12],[5,12],[5,12],[6,12],[6,12],[7,12],[7,12],[8,12]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1]]","[[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]","[1998,2257,2402,2547,2684,2794,3665,3817,4093,4205,4386]",1756320227492,-1,-1,"[null,null,null,null,null,null,1,1,1,1,1]","[null,1,1,1,1,1,1,1,1,1,1]",1.0,1.0,1.0,1.0,1.0,7.0,"[4,11]",closer_to_player2,True,1.0,1.0,joint,"[14,7]","[8,2]",2P3G,1756320231880,4388,True,11,"[8,12]",closer_to_player2,,,"[2,7]",8.0,7.0,1.0,4.0,4.0,experiment_data_62faba5f904642df812944fa_2025-08-27T18-46-10-996Z.xlsx
